"","Id","SalePrice"
"1097",2557,240400.898504762
"1098",2558,139526.706666667
"1099",2559,279547.766366667
"1100",2560,324475.713933333
"1101",2561,184102.45484446
"1102",2562,346329.982866667
"1103",2563,107067.377466667
"1104",2564,162940.001933333
"1105",2565,128065.358233333
"1106",2566,165242.938133333
"1107",2567,143717.338722222
"1108",2568,343570.1618
"1109",2569,119225.6183
"1110",2570,178823.890766667
"1111",2571,321067.280666667
"1112",2572,198074.418833333
"1113",2573,201659.387033333
"1114",2574,210420.8269
"1115",2575,238137.373033333
"1116",2576,154926.2943
"1117",2577,171564.618666667
"1118",2578,130743.836766667
"1119",2579,271391.312633333
"1120",2580,232260.526366667
"1121",2581,174744.524566667
"1122",2582,205514.431304762
"1123",2583,161147.945466667
"1124",2584,251634.206166667
"1125",2585,121054.810433333
"1126",2586,207993.901704762
"1127",2587,173659.6468
"1128",2588,99346.0726333334
"1129",2589,170030.946033333
"1130",2590,195843.888
"1131",2591,272415.4176
"1132",2592,226468.921466667
"1133",2593,316320.079466666
"1134",2594,200574.197866667
"1135",2595,330069.568233333
"1136",2596,227494.758833333
"1137",2597,281397.025166667
"1138",2598,199723.271566667
"1139",2599,151702.2772
"1140",2600,420665.731966667
"1141",2601,118702.5036
"1142",2602,244892.120433333
"1143",2603,141029.226
"1144",2604,237928.930966667
"1145",2605,112566.343157143
"1146",2606,185686.967166667
"1147",2607,220006.979233333
"1148",2608,154220.584366667
"1149",2609,114030.934
"1150",2610,124513.5829
"1151",2611,110623.697266667
"1152",2612,126219.158
"1153",2613,302194.568066667
"1154",2614,245997.061419048
"1155",2615,159140.316233333
"1156",2616,137424.312633333
"1157",2617,95197.5604666667
"1158",2618,133227.039866667
"1159",2619,125011.4854
"1160",2620,157579.2351
"1161",2621,189937.769833333
"1162",2622,198434.889166667
"1163",2623,131673.945933333
"1164",2624,187454.767333333
"1165",2625,148078.339233333
"1166",2626,159831.106666667
"1167",2627,166786.1517
"1168",2628,151686.893466667
"1169",2629,160319.5841
"1170",2630,231372.708966667
"1171",2631,111218.1276
"1172",2632,109273.517
"1173",2633,342607.674133333
"1174",2634,179861.079933333
"1175",2635,131701.534933333
"1176",2636,154125.843466667
"1177",2637,140139.040333333
"1178",2638,487476.143166667
"1179",2639,128917.6205
"1180",2640,155927.315822222
"1181",2641,103863.7323
"1182",2642,249467.4752
"1183",2643,149606.624033333
"1184",2644,187208.463533333
"1185",2645,149108.3402
"1186",2646,298959.325766667
"1187",2647,190310.315466667
"1188",2648,253245.006466667
"1189",2649,244770.392966667
"1190",2650,118229.827666667
"1191",2651,205934.6059
"1192",2652,225971.065366667
"1193",2653,224905.023066667
"1194",2654,180085.232633333
"1195",2655,135579.3045
"1196",2656,129224.902433333
"1197",2657,144430.012033333
"1198",2658,194753.0404
"1199",2659,296469.6606
"1200",2660,95808.4390333334
"1201",2661,177963.789633333
"1202",2662,119072.8925
"1203",2663,139268.500666667
"1204",2664,122061.439166667
"1205",2665,114075.6613
"1206",2666,133505.718866667
"1207",2667,193728.025966667
"1208",2668,258447.963852381
"1209",2669,135223.368933333
"1210",2670,176949.999566667
"1211",2671,105085.0031
"1212",2672,220918.288533333
"1213",2673,114712.8126
"1214",2674,121703.348233333
"1215",2675,140651.5281
"1216",2676,129549.011533333
"1217",2677,188560.4503
"1218",2678,109502.4131
"1219",2679,133298.950266667
"1220",2680,242697.5181
"1221",2681,326931.8104
"1222",2682,329481.127066667
"1223",2683,90971.8181333334
"1224",2684,305479.187166667
"1225",2685,112077.096433333
"1226",2686,169919.207333333
"1227",2687,167076.8425
"1228",2688,208752.2455
"1229",2689,161245.242966667
"1230",2690,153206.753066667
"1231",2691,135336.490766667
"1232",2692,160453.7061
"1233",2693,152232.3569
"1234",2694,104757.945966667
"1235",2695,274381.356733333
"1236",2696,139100.726297403
"1237",2697,224674.621333333
"1238",2698,99346.0726333334
"1239",2699,157914.60387619
"1240",2700,153624.6635
"1241",2701,177599.784933333
"1242",2702,76947.6537
"1243",2703,145534.838866667
"1244",2704,187681.593333333
"1245",2705,123725.0459
"1246",2706,133862.457233333
"1247",2707,137944.8944
"1248",2708,117922.769533333
"1249",2709,124821.4349
"1250",2710,137896.256866667
"1251",2711,126437.870733333
"1252",2712,127844.863666667
"1253",2713,160116.337033333
"1254",2714,128400.264033333
"1255",2715,209944.054433333
"1256",2716,269699.796933333
"1257",2717,209452.538733333
"1258",2718,172704.571866667
"1259",2719,186626.370666667
"1260",2720,184518.8321
"1261",2721,531993.319933333
"1262",2722,137677.3297
"1263",2723,157838.833366667
"1264",2724,162127.527930736
"1265",2725,186588.6742
"1266",2726,132739.9946
"1267",2727,263521.439666667
"1268",2728,211671.401133333
"1269",2729,126550.730033333
"1270",2730,164932.312533333
"1271",2731,143890.1621
"1272",2732,192881.421666667
"1273",2733,209850.087233333
"1274",2734,118017.9658
"1275",2735,230224.245733333
"1276",2736,234678.577533333
"1277",2737,127599.4947
"1278",2738,142400.676433333
"1279",2739,142066.204157143
"1280",2740,172291.4862
"1281",2741,214618.3038
"1282",2742,180189.242233333
"1283",2743,180788.7763
"1284",2744,157192.128633333
"1285",2745,125045.7003
"1286",2746,229997.935933333
"1287",2747,190392.893571429
"1288",2748,123236.3676
"1289",2749,244780.5574
"1290",2750,127081.4933
"1291",2751,98270.9975
"1292",2752,136854.648766667
"1293",2753,172279.7586
"1294",2754,158701.3099
"1295",2755,130375.531666667
"1296",2756,132997.6928
"1297",2757,99596.2472
"1298",2758,144443.836833333
"1299",2759,158452.631133333
"1300",2760,124185.417166667
"1301",2761,486575.3728
"1302",2762,326454.347966667
"1303",2763,244331.800933333
"1304",2764,266310.405666667
"1305",2765,116192.9424
"1306",2766,158179.503433333
"1307",2767,99080.0020666667
"1308",2768,112134.8029
"1309",2769,184215.466233333
"1310",2770,260887.7458
"1311",2771,136074.5424
"1312",2772,119068.496923809
"1313",2773,117208.8125
"1314",2774,133523.794966667
"1315",2775,141727.983733333
"1316",2776,217478.072666667
"1317",2777,146705.874133333
"1318",2778,233698.367233333
"1319",2779,248604.873366667
"1320",2780,177297.163766667
"1321",2781,116642.2164
"1322",2782,159391.416033333
"1323",2783,173139.833933333
"1324",2784,147427.705166667
"1325",2785,454083.8585
"1326",2786,158613.7181
"1327",2787,146853.519733333
"1328",2788,113569.392733333
"1329",2789,137414.7959
"1330",2790,119409.489733333
"1331",2791,180137.3656
"1332",2792,111982.1575
"1333",2793,127903.213633333
"1334",2794,216264.006833333
"1335",2795,140798.375166667
"1336",2796,106449.300733333
"1337",2797,285211.296419048
"1338",2798,171209.041766667
"1339",2799,218208.462533333
"1340",2800,345942.967433333
"1341",2801,198215.518466667
"1342",2802,151729.519333333
"1343",2803,137150.402066667
"1344",2804,175188.3745
"1345",2805,126010.263
"1346",2806,340790.170566667
"1347",2807,154926.2943
"1348",2808,199396.831933333
"1349",2809,100975.5598
"1350",2810,184106.785533333
"1351",2811,215728.493966667
"1352",2812,284815.167633334
"1353",2813,213090.599733333
"1354",2814,143739.197966667
"1355",2815,139786.250833333
"1356",2816,135685.470933333
"1357",2817,304040.2069
"1358",2818,103302.711633333
"1359",2819,158768.959166667
"1360",2820,282515.309833333
"1361",2821,290916.760233333
"1362",2822,160273.886866667
"1363",2823,157606.941733333
"1364",2824,136400.695566667
"1365",2825,151024.103133333
"1366",2826,139363.9096
"1367",2827,249430.065119048
"1368",2828,164768.3061
"1369",2829,357382.0757
"1370",2830,123024.203633333
"1371",2831,171638.066966667
"1372",2832,244207.3003
"1373",2833,221642.109666667
"1374",2834,191496.2634
"1375",2835,127355.233733333
"1376",2836,130307.1739
"1377",2837,156131.001555556
"1378",2838,90020.0557666667
"1379",2839,179578.810633333
"1380",2840,165328.608533333
"1381",2841,259038.0287
"1382",2842,125864.4983
"1383",2843,179841.9549
"1384",2844,163839.033466667
"1385",2845,169730.566766667
"1386",2846,132749.681333333
"1387",2847,156686.0101
"1388",2848,302300.7384
"1389",2849,174105.318833333
"1390",2850,102623.879266667
"1391",2851,168690.7315
"1392",2852,148313.818033333
"1393",2853,197874.0374
"1394",2854,193996.2151
"1395",2855,116309.743233333
"1396",2856,245088.548933333
"1397",2857,152641.243866667
"1398",2858,172035.6447
"1399",2859,166772.273633333
"1400",2860,229535.3442
"1401",2861,125617.3642
"1402",2862,194499.5913
"1403",2863,255427.303333333
"1404",2864,208590.327066667
"1405",2865,396471.233366666
"1406",2866,191172.867666667
"1407",2867,263134.637933333
"1408",2868,199121.854233333
"1409",2869,146185.704388889
"1410",2870,272431.5699
"1411",2871,285936.5694
"1412",2872,125944.053366667
"1413",2873,295522.6188
"1414",2874,152882.013933333
"1415",2875,120733.8523
"1416",2876,108909.812133333
"1417",2877,147975.3502
"1418",2878,232008.001866667
"1419",2879,215828.6008
"1420",2880,202904.9338
"1421",2881,163718.8731
"1422",2882,277061.247433333
"1423",2883,191600.748333333
"1424",2884,184102.45484446
"1425",2885,130499.2882
"1426",2886,222506.0498
"1427",2887,200655.249933333
"1428",2888,100320.211066667
"1429",2889,236006.938466667
"1430",2890,183160.525633333
"1431",2891,147273.765833333
"1432",2892,271561.795933333
"1433",2893,162524.336366667
"1434",2894,207677.190333333
"1435",2895,106405.31032381
"1436",2896,376363.142
"1437",2897,184718.258933333
"1438",2898,216774.384566667
"1439",2899,176751.5341
"1440",2900,259123.617966667
"1441",2901,161014.573700577
"1442",2902,247582.574233333
"1443",2903,228224.141466667
"1444",2904,293559.169033333
"1445",2905,259862.135666667
"1446",2906,134573.1489
"1447",2907,121733.222433333
"1448",2908,179416.0408
"1449",2909,184521.389104762
"1450",2910,352089.356666667
"1451",2911,273734.060466667
"1452",2912,130931.176833333
"1453",2913,138401.594566667
"1454",2914,210256.5697
"1455",2915,184989.254
"1456",2916,174468.198114286
"1457",2917,205948.413885714
"1458",2918,136695.4305
"1459",2919,145291.211333333
